date,Russell 2000 Index (RUT) - Index Value,CBOE Volatility S&P 500 Index (^VIX) - Index Value,S&P 500 (^SPX) - Index Value,NASDAQ Composite Index (^COMP) - Index Value,Dow Jones Industrial Average (^DJI) - Index Value,News Sentiment,S&P U.S. Treasury Bill 0-3 Month Index,S&P U.S. Treasury Bond 10+ Year Index,S&P U.S. TIPS 5+ Year Index (USD),S&P U.S. Treasury Bond 1-3 Year Index,S&P Canada Treasury Bill Index,S&P U.S. Treasury Bond Current 30-Year Index,S&P U.S. Treasury Bond Current 5-Year Index,S&P Short Term Taxable Municipal Bond Index,S&P Taxable Municipal Bond Index,S&P U.S. Treasury Bond Current 2-Year Index,S&P U.S. Treasury Bond 7-10 Year Index,S&P U.S. TIPS 0-1 Year Index (USD),S&P U.S. Treasury Bond 20+ Year Index,S&P U.S. Government & Corporate AAA-AA 1+ Year Bond Index,S&P Municipal Yield Index,S&P U.S. Treasury Bond Current 7-Year Index,S&P U.S. Treasury Bond Current 10-Year Index,S&P U.S. Treasury Bill 9-12 Month Index,S&P U.S. Treasury Bond Current 3-Year Index,S&P U.S. TIPS 30 Year Index (USD),S&P U.S. Ultra Short Treasury Bill & Bond Index (USD),S&P U.S. TIPS 15+ Year Index (USD),S&P U.S. Treasury Bond 5-7 Year Index,S&P U.S. TIPS 10+ Year Index (USD),S&P U.S. Treasury Bill 3-6 Month Index,S&P U.S. Treasury Bond 7-10 Year Index (TTM JPY),S&P U.S. TIPS 7-10 Year Index (USD),S&P U.S. Treasury Bond 3-5 Year Index,S&P U.S. TIPS 3-5 Year Index (USD),S&P U.S. TIPS 1-3 Year Index (USD),S&P U.S. TIPS 5-7 Year Index (USD),S&P U.S. Treasury Bill 6-9 Month Index
2019-06-28,1566.572,15.08,2941.7606374579345,8006.24,26599.964855371294,-0.19160984456539154,224.98,925.21,264.55,328.44,118.72,794.36,451.8,114.97,182.9,319.66,635.54,122.42,959.59,104.84,218.32,148.24,540.59,215.63,147.66,327.26,105.22,319.09,562.23,308.95,247.35,179.56,246.6,466.19,192.49,143.08,224.22,239.94
2019-07-01,1569.664,14.06,2964.33284246836,8091.16,26717.431841079033,-0.18835587799549103,224.98,923.1,264.0,328.3,118.74,792.46,451.47,114.98,182.67,319.48,634.75,122.48,957.37,104.74,218.38,148.06,539.8,215.64,147.58,325.13,105.22,317.21,561.73,307.18,247.35,180.47,246.33,465.87,192.49,143.1,224.1,239.94
2019-07-02,1560.538,12.93,2973.011927566301,8109.09,26786.677679651548,-0.19216635823249817,224.99,929.8,264.25,328.42,118.74,798.87,452.2,114.99,183.28,319.59,636.97,122.4,964.47,105.0,218.48,148.49,541.96,215.68,147.68,326.22,105.23,318.1,563.01,308.01,247.37,180.63,246.47,466.47,192.47,143.05,224.12,240.0
2019-07-03,1572.122,12.57,2995.8225920371956,8170.23,26965.99795113611,-0.1764560341835022,225.0,935.9,265.1,328.45,118.76,805.05,452.5,114.98,183.7,319.65,638.13,122.43,971.01,105.17,218.66,148.66,543.22,215.72,147.69,329.1,105.24,320.67,563.52,310.42,247.39,179.95,246.97,466.63,192.61,143.1,224.39,240.02
2019-07-05,1575.625,13.28,2990.409582628578,8161.79,26922.11738545891,-0.16888272762298584,225.04,924.15,264.24,327.83,118.75,793.84,450.43,114.97,182.72,319.03,634.07,122.41,958.57,104.63,218.67,147.82,539.29,215.63,147.26,327.47,105.24,319.25,560.65,309.05,247.41,,246.22,464.8,192.23,142.95,223.81,239.99
2019-07-08,1561.386,13.96,2975.945501243372,8098.38,26806.14247462737,-0.1654677391052246,225.05,925.43,264.35,327.75,118.77,795.06,450.0,115.01,182.83,318.92,633.47,122.42,959.99,104.6,218.77,147.63,538.82,215.63,147.17,329.16,105.24,320.47,560.05,310.18,247.42,180.53,246.09,464.45,192.07,142.87,223.62,240.02
2019-07-09,1562.588,14.09,2979.625805868983,8141.73,26783.490065143313,-0.1724957376718521,225.07,925.0,264.69,327.66,118.77,794.88,449.66,115.02,182.76,318.79,632.89,122.41,959.58,104.54,218.88,147.52,538.28,215.61,147.11,330.64,105.24,321.69,559.63,311.32,247.42,180.93,246.23,464.16,192.11,142.9,223.69,240.01
2019-07-10,1565.046,13.03,2993.0699580184587,8202.53,26860.196278096806,-0.1574534773826599,225.09,920.09,265.07,328.17,118.78,789.4,450.75,115.06,182.54,319.35,633.49,122.59,954.2,104.59,218.9,147.78,538.48,215.76,147.44,329.56,105.27,320.79,560.78,310.51,247.48,180.98,246.8,465.19,192.74,143.22,224.46,240.1
2019-07-11,1557.921,12.93,2999.90694729709,8196.04,27088.076804642995,-0.14867395162582397,225.11,908.02,263.8,327.99,118.79,777.21,449.5,115.04,181.61,319.22,630.23,122.67,941.32,104.16,218.94,147.14,535.17,215.73,147.26,325.01,105.28,317.07,558.82,307.01,247.5,179.8,245.97,464.26,192.61,143.22,224.1,240.1
2019-07-12,1569.999,12.39,3013.7726490768137,8244.14,27332.031046900924,-0.15038041770458221,225.15,908.89,264.25,328.08,118.8,777.85,449.94,115.06,181.73,319.28,630.93,122.67,942.21,104.23,218.99,147.31,535.77,215.78,147.33,326.1,105.29,317.92,559.35,307.83,247.54,179.44,246.37,464.59,192.76,143.27,224.36,240.13
2019-07-15,1561.82,12.68,3014.297885213027,8258.18,27359.159681013563,-0.1296909600496292,225.17,914.44,265.28,328.21,118.81,783.33,450.5,115.1,182.31,319.42,632.3,122.67,948.11,104.43,219.08,147.54,537.18,215.8,147.42,329.13,105.3,320.56,560.14,310.32,247.56,179.64,247.14,465.01,192.91,143.31,224.71,240.16
2019-07-16,1561.995,12.86,3004.0431039320347,8222.8,27335.62559092085,-0.13234677910804749,225.18,911.46,264.92,328.04,118.82,780.62,449.67,115.1,182.01,319.24,630.92,122.64,944.99,104.27,219.0,147.25,535.91,215.76,147.29,328.34,105.31,319.89,559.16,309.69,247.57,179.08,246.86,464.41,192.71,143.21,224.46,240.16
2019-07-17,1550.778,13.97,2984.423471089879,8185.21,27219.85414484515,-0.13059428334236145,225.2,921.28,265.63,328.31,118.82,790.49,451.04,115.12,182.93,319.5,634.03,122.63,955.42,104.67,219.17,147.86,538.96,215.83,147.51,330.45,105.32,321.64,561.13,311.34,247.61,179.27,247.39,465.48,192.88,143.23,224.76,240.19
2019-07-18,1555.624,13.53,2995.1124645295586,8207.24,27222.973937768103,-0.11986608058214188,225.23,921.12,266.09,328.72,118.84,790.09,452.12,115.14,183.02,319.92,635.36,122.63,955.15,104.81,219.22,148.24,539.97,215.94,147.77,330.58,105.35,321.72,562.47,311.45,247.67,179.36,247.86,466.43,193.28,143.35,225.34,240.27
2019-07-19,1547.896,14.45,2976.6090569872754,8146.49,27154.202850292557,-0.12009308487176895,225.25,919.34,265.63,328.41,118.84,788.3,451.36,115.13,182.91,319.58,634.25,122.57,953.28,104.66,219.24,147.94,539.11,215.89,147.57,330.03,105.35,321.22,561.46,310.96,247.69,179.25,247.42,465.73,192.98,143.22,224.93,240.25
2019-07-22,1544.783,13.53,2985.0311553162123,8204.14,27171.904284051056,-0.07382189482450485,225.26,920.8,265.97,328.46,118.86,789.74,451.57,115.15,183.01,319.57,634.55,122.62,954.84,104.72,219.43,148.01,539.37,215.89,147.59,331.38,105.35,322.4,561.73,312.05,247.69,179.65,247.6,465.88,193.02,143.24,225.0,240.23
2019-07-23,1554.962,12.61,3005.473487305718,8251.4,27349.18990797717,-0.06799647957086563,225.28,916.08,265.62,328.37,118.86,784.95,451.17,115.15,182.69,319.54,633.56,122.65,949.76,104.57,219.46,147.84,538.34,215.87,147.53,329.87,105.35,321.23,561.19,310.95,247.69,179.85,247.43,465.58,192.98,143.26,224.9,240.22
2019-07-24,1580.417,12.07,3019.5565604112,8321.5,27269.974296368255,-0.0793500617146492,225.29,919.83,265.77,328.42,118.87,788.59,451.26,115.16,183.0,319.55,634.46,122.64,953.76,104.69,219.55,147.98,539.27,215.87,147.56,330.67,105.36,321.89,561.56,311.58,247.7,179.84,247.51,465.72,192.91,143.24,224.84,240.23
2019-07-25,1561.449,12.74,3003.6712511099136,8238.54,27140.977641162644,-0.10238228738307953,225.31,915.63,265.25,328.23,118.87,784.37,450.57,115.15,182.69,319.37,633.22,122.64,949.3,104.51,219.58,147.71,538.17,215.86,147.43,329.25,105.36,320.77,560.69,310.51,247.7,180.11,247.13,465.12,192.71,143.16,224.53,240.23
2019-07-26,1578.967,12.16,3025.8591481188296,8330.21,27192.454224391382,-0.10082709044218063,225.35,917.7,264.88,328.21,118.88,786.51,450.45,115.16,182.79,319.33,633.21,122.62,951.55,104.55,219.63,147.7,538.2,215.89,147.41,328.7,105.37,320.23,560.59,309.98,247.74,180.62,246.78,465.05,192.58,143.1,224.29,240.25
2019-07-29,1569.025,12.83,3020.9681229405687,8293.33,27221.346219721345,-0.08011568337678909,225.36,918.02,264.72,328.31,118.89,786.68,450.8,115.2,182.89,319.42,633.97,122.63,951.83,104.6,219.79,147.86,538.79,215.91,147.48,327.54,105.38,319.29,561.11,309.12,247.75,180.14,246.79,465.32,192.63,143.12,224.34,240.27
2019-07-30,1585.599,13.94,3013.1818626619583,8273.61,27198.015594384473,-0.0779341384768486,225.37,920.18,265.26,328.38,118.9,788.94,450.82,115.21,183.07,319.49,634.23,122.64,954.14,104.67,219.91,147.87,539.15,215.94,147.53,329.41,105.39,320.9,561.21,310.63,247.77,181.09,247.1,465.39,192.74,143.18,224.54,240.3
2019-07-31,1574.605,16.12,2980.3788544642703,8175.42,26864.265573213703,-0.07598210871219635,225.39,927.6,265.94,328.23,118.9,796.39,451.06,115.21,183.75,319.3,635.76,122.61,962.06,104.84,219.89,148.08,540.98,215.91,147.45,332.14,105.39,323.16,561.74,312.76,247.79,180.74,247.54,465.37,192.63,143.11,224.58,240.29
2019-08-01,1550.764,17.87,2953.560123626331,8111.12,26583.416388562582,-0.09288269281387329,225.4,945.45,267.29,329.13,118.91,813.65,454.47,115.24,185.26,320.17,642.75,122.61,980.95,105.7,220.25,149.6,547.54,216.11,148.08,334.59,105.42,325.25,566.66,314.78,247.83,182.23,248.79,468.21,193.17,143.27,225.46,240.4
2019-08-02,1533.659,17.61,2932.045207407045,8004.07,26485.007268318976,-0.10636938363313675,225.44,953.31,267.78,329.24,118.92,821.34,454.78,115.27,185.8,320.33,644.17,122.65,989.39,105.92,220.67,149.81,549.12,216.19,148.13,336.83,105.45,327.1,567.16,316.5,247.89,180.69,248.97,468.39,193.16,143.28,225.53,240.48
2019-08-05,1487.414,24.59,2844.7427082969057,7726.04,25717.741674028195,-0.10186725854873657,225.46,970.26,269.27,330.02,118.95,838.03,457.46,115.33,187.32,321.13,649.78,122.65,1007.41,106.65,221.41,150.93,554.52,216.32,148.66,340.82,105.48,330.45,570.86,319.68,247.93,179.71,250.08,470.64,193.52,143.41,226.26,240.56
2019-08-06,1502.086,20.17,2881.774074199216,7833.27,26029.517501567727,-0.1466267853975296,225.48,977.1,270.47,330.07,118.96,844.55,457.84,115.33,187.69,321.19,650.77,122.69,1014.71,106.85,221.54,151.12,555.53,216.29,148.71,344.98,105.48,333.87,571.53,322.88,247.94,180.44,250.81,470.96,193.77,143.48,226.67,240.56
2019-08-07,1500.686,19.49,2883.9844170452166,7862.82,26007.068556839517,-0.16754673421382904,225.49,978.09,270.75,330.11,118.97,846.0,457.79,115.36,187.8,321.21,650.84,122.63,1015.83,106.86,222.27,151.1,555.65,216.4,148.74,346.3,105.5,335.01,571.42,323.95,247.99,181.24,250.93,470.93,193.68,143.41,226.64,240.61
2019-08-08,1532.132,16.91,2938.0945262595137,8039.16,26378.18827150045,-0.17543669044971466,225.51,979.75,271.75,329.98,118.97,847.79,457.6,115.35,187.85,321.07,650.88,122.69,1017.63,106.88,222.12,151.09,555.76,216.38,148.66,349.74,105.51,337.9,571.3,326.65,248.01,181.16,251.49,470.73,193.91,143.51,227.0,240.65
2019-08-09,1513.042,17.97,2918.645602057092,7959.14,26287.442990393665,-0.20791272819042206,225.55,977.54,271.29,329.86,118.97,845.65,456.98,115.36,187.68,320.99,649.84,122.71,1015.32,106.75,222.25,150.84,554.9,216.41,148.55,348.74,105.52,337.02,570.46,325.82,248.06,181.02,251.14,470.27,193.77,143.49,226.72,240.7
2019-08-12,1494.464,21.09,2883.75,7863.41,25907.37082647556,-0.20765531063079834,225.56,997.55,273.08,330.24,119.0,866.15,458.67,115.41,189.2,321.28,654.16,122.72,1036.75,107.41,222.57,151.65,559.24,216.46,148.85,355.48,105.53,342.6,573.01,331.03,248.08,180.73,252.07,471.55,193.98,143.56,227.23,240.72
2019-08-13,1510.575,17.52,2926.324770949618,8016.36,26279.91479442741,-0.2233727127313614,225.57,994.31,272.26,329.75,119.0,863.09,457.07,115.38,188.82,320.85,651.76,122.82,1033.38,107.13,222.75,151.08,557.32,216.32,148.46,353.13,105.52,340.68,570.98,329.23,248.09,180.92,251.53,470.12,193.73,143.48,226.77,240.67
2019-08-14,1467.522,22.1,2840.5982828209867,7773.94,25479.41662334864,-0.24037669599056244,225.59,1015.85,273.7,330.21,119.01,885.68,458.57,115.42,190.46,321.36,656.21,122.73,1056.51,107.82,223.58,151.83,562.0,216.44,148.77,359.28,105.55,345.71,573.25,333.93,248.14,181.86,252.26,471.32,193.71,143.42,226.92,240.76
2019-08-15,1461.648,21.18,2847.5950637401747,7766.62,25579.385640053726,-0.26531028747558594,225.62,1026.98,275.1,330.84,119.02,897.4,460.65,115.45,191.43,321.98,660.21,122.76,1068.4,108.35,223.74,152.7,565.87,216.57,149.19,363.1,105.58,348.82,576.08,336.88,248.19,182.55,253.3,473.07,194.22,143.59,227.65,240.89
2019-08-16,1493.64,18.47,2888.677981429888,7895.99,25886.007027111853,-0.27503809332847595,225.65,1019.1,273.76,330.83,119.02,889.26,460.39,115.45,190.78,321.99,658.54,122.78,1059.93,108.13,223.91,152.43,564.02,216.62,149.17,358.33,105.59,344.86,575.36,333.15,248.23,183.84,252.41,472.91,194.14,143.55,227.39,240.91
2019-08-19,1508.85,16.88,2923.648225930589,8002.81,26135.793925703998,-0.28921082615852356,225.66,1005.32,272.27,330.49,119.03,874.88,459.11,115.46,189.88,321.64,655.61,122.76,1045.1,107.66,223.94,151.82,561.19,216.56,148.94,353.05,105.59,340.48,573.43,329.05,248.22,183.82,251.55,471.89,193.82,143.44,226.88,240.9
2019-08-20,1498.006,17.5,2900.510267758504,7948.56,25962.44195372422,-0.2969571650028229,225.67,1015.15,273.08,330.8,119.04,885.1,460.33,115.47,190.63,321.91,658.48,122.78,1055.57,108.05,223.98,152.39,564.0,216.6,149.2,355.42,105.6,342.46,575.18,330.92,248.24,183.42,252.11,472.87,194.06,143.5,227.26,240.93
2019-08-21,1509.85,15.8,2924.4303174900924,8020.21,26202.733830376943,-0.2967537045478821,225.68,1008.78,272.42,330.43,119.04,878.69,459.29,115.46,190.12,321.52,656.69,122.78,1048.74,107.78,223.99,152.02,562.4,216.55,148.95,353.36,105.6,341.01,573.9,329.55,248.23,183.72,251.66,471.98,193.81,143.41,226.86,240.9
2019-08-22,1506.002,16.68,2922.9523576930023,7991.39,26252.243587632514,-0.30120569467544556,225.69,1002.1,272.13,330.23,119.04,871.58,458.75,115.45,189.59,321.29,655.18,122.77,1041.58,107.55,223.98,151.75,560.8,216.52,148.82,352.98,105.6,340.61,573.09,329.16,248.24,183.66,251.38,471.5,193.68,143.37,226.65,240.89
2019-08-23,1459.485,19.87,2847.1109835578504,7751.77,25628.895397309294,-0.3032974600791931,225.72,1017.91,274.4,330.77,119.06,887.35,460.68,115.49,190.77,321.85,659.65,122.77,1058.51,108.16,223.97,152.66,565.24,216.65,149.18,360.14,105.62,346.58,575.96,334.78,248.29,183.31,252.83,473.08,194.2,143.54,227.59,240.96
2019-08-26,1476.002,19.32,2878.383884843011,7853.73,25898.825306730076,-0.3124282658100128,225.73,1014.09,274.02,330.67,119.07,883.13,460.46,115.5,190.58,321.75,658.96,122.76,1054.38,108.04,224.15,152.52,564.44,216.61,149.13,358.87,105.62,345.5,575.55,333.77,248.28,181.83,252.64,472.85,194.08,143.48,227.43,240.93
2019-08-27,1456.039,20.31,2869.1561113139273,7826.95,25777.899420172977,-0.289402037858963,225.74,1029.6,276.08,330.8,119.08,899.25,461.33,115.49,191.62,321.91,661.78,122.83,1071.01,108.5,224.28,153.02,567.49,216.62,149.23,366.28,105.63,351.61,577.04,339.5,248.29,182.93,253.81,473.52,194.4,143.6,228.08,240.93
2019-08-28,1472.713,19.35,2887.938790004342,7856.88,26036.096195340044,-0.2643253803253174,225.75,1030.98,276.9,330.85,119.09,901.62,461.42,115.53,191.66,321.93,662.12,122.88,1072.54,108.55,224.65,153.1,567.77,216.63,149.28,369.43,105.63,354.08,577.23,341.81,248.3,183.54,254.26,473.64,194.55,143.66,228.34,240.94
2019-08-29,1496.72,17.88,2924.577098902271,7973.39,26362.250198959275,-0.21900488436222076,225.77,1026.87,277.19,330.68,119.09,897.4,460.74,115.52,191.23,321.74,660.71,122.91,1068.15,108.38,224.66,152.8,566.42,216.63,149.17,370.65,105.63,355.21,576.31,342.85,248.31,184.16,254.37,473.15,194.54,143.68,228.38,240.95
2019-08-30,1494.839,18.98,2926.4581286088824,7962.88,26403.282258054645,-0.21646159887313843,225.82,1026.7,275.66,330.82,119.1,897.28,461.06,115.54,191.31,321.92,660.8,122.85,1068.02,108.41,224.75,152.86,566.41,216.66,149.28,366.46,105.65,351.41,576.59,339.26,248.35,184.51,253.3,473.46,194.18,143.5,227.71,240.99
2019-09-03,1472.283,19.66,2906.271106467447,7874.16,26118.02467036022,-0.2101505696773529,225.83,1028.08,275.07,331.11,119.12,898.36,461.98,115.56,191.58,322.21,662.22,122.8,1069.44,108.56,224.84,153.22,567.53,216.72,149.46,363.91,105.67,349.53,577.79,337.51,248.37,,252.98,474.3,194.14,143.48,227.59,241.02
2019-09-04,1484.758,17.33,2937.7790248924434,7976.88,26355.468040431115,-0.20805040001869202,225.84,1029.61,275.72,331.34,119.12,899.2,462.79,115.58,191.66,322.48,663.48,122.92,1070.99,108.7,224.93,153.54,568.69,216.8,149.63,364.47,105.68,350.1,578.91,338.09,248.39,184.01,253.59,475.01,194.62,143.73,228.23,241.07
2019-09-05,1510.745,16.27,2975.99744554974,8116.83,26728.147651553525,-0.20432157814502716,225.86,1011.95,273.98,330.66,119.1,880.55,460.13,115.55,190.21,321.79,658.06,122.95,1052.17,107.96,224.54,152.37,563.29,216.72,149.15,359.46,105.67,345.91,575.11,334.13,248.39,185.22,252.39,472.83,194.08,143.56,227.39,241.04
2019-09-06,1505.168,15.0,2978.707810617142,8103.07,26797.461311711322,-0.2036350667476654,225.9,1018.63,274.34,330.7,119.1,887.72,460.36,115.56,190.58,321.85,658.51,123.03,1059.4,108.13,224.43,152.44,563.84,216.77,149.15,361.43,105.69,347.46,575.36,335.57,248.44,184.83,252.43,472.96,194.15,143.65,227.45,241.09
2019-09-09,1524.231,15.27,2978.433796035822,8087.44,26835.509221054304,-0.2229975014925003,225.91,1001.22,272.59,330.41,119.11,869.04,458.96,115.59,189.3,321.54,654.55,123.06,1040.74,107.56,224.39,151.72,559.63,216.74,148.91,355.2,105.69,342.29,573.18,330.72,248.45,184.74,251.37,471.85,193.93,143.59,226.94,241.09
2019-09-10,1542.989,15.2,2979.3855462978045,8084.16,26909.434749011252,-0.2189127802848816,225.92,984.01,270.29,329.86,119.11,851.05,456.87,115.57,188.04,321.0,649.79,123.03,1022.36,106.89,224.07,150.76,554.85,216.66,148.5,348.09,105.69,336.36,570.15,325.13,248.46,184.49,249.88,470.09,193.31,143.39,225.93,241.05
2019-09-11,1575.712,14.61,3000.926355136351,8169.68,27137.043989216312,-0.21679845452308655,225.94,982.27,269.89,329.86,119.12,848.86,456.52,115.59,187.81,321.01,649.16,123.05,1020.52,106.82,223.72,150.62,554.09,216.7,148.44,347.05,105.7,335.56,569.74,324.38,248.46,183.51,249.54,469.86,193.18,143.36,225.75,241.07
2019-09-12,1575.066,14.22,3009.5718752192215,8194.47,27182.450540562346,-0.20374614000320435,225.95,976.2,269.64,329.63,119.12,842.59,455.67,115.57,187.24,320.77,647.65,123.06,1014.02,106.58,223.64,150.32,552.36,216.66,148.28,346.59,105.7,335.01,568.67,323.85,248.47,184.06,249.38,469.15,193.06,143.33,225.58,241.06
2019-09-13,1578.138,13.74,3007.387373627754,8176.71,27219.515036918743,-0.19237671792507172,225.98,955.72,267.35,329.12,119.12,821.17,453.22,115.56,185.66,320.28,641.62,123.04,992.21,105.8,222.8,149.12,546.27,216.62,147.87,339.34,105.7,329.07,564.89,318.26,248.49,183.91,247.85,467.18,192.53,143.15,224.63,241.05
2019-09-16,1584.597,14.67,2997.9595912212417,8153.54,27076.81842148625,-0.19749444723129272,225.99,967.36,269.14,329.43,119.14,833.45,454.43,115.59,186.58,320.58,644.49,123.31,1004.65,106.23,222.68,149.69,549.23,216.63,148.1,344.66,105.7,333.41,566.74,322.35,248.49,182.19,249.07,468.21,193.14,143.5,225.52,241.03
2019-09-17,1578.29,14.44,3005.6964617529316,8186.02,27110.79703571233,-0.20566564798355103,225.99,973.13,270.0,329.58,119.14,840.35,455.31,115.6,187.06,320.74,646.12,123.21,1010.81,106.45,222.57,150.01,551.09,216.63,148.24,347.46,105.7,336.04,567.73,324.81,248.49,182.92,249.56,468.88,193.19,143.46,225.75,241.03
2019-09-18,1568.344,13.95,3006.729985500393,8177.39,27147.08158383799,-0.20239631831645966,226.03,977.03,269.05,329.5,119.15,845.01,455.19,115.61,187.45,320.65,646.53,123.15,1014.98,106.53,223.1,150.02,551.99,216.64,148.2,345.06,105.72,334.13,567.7,322.99,248.54,183.4,248.81,468.72,192.76,143.29,225.19,241.06
2019-09-19,1561.474,14.05,3006.790781830704,8182.88,27094.791141585873,-0.21501602232456207,226.04,979.31,269.38,329.53,119.16,847.03,455.27,115.59,187.38,320.72,646.48,123.24,1017.47,106.58,223.41,150.09,551.92,216.63,148.21,346.88,105.72,335.37,567.8,324.14,248.55,183.89,248.91,468.7,192.88,143.37,225.27,241.05
2019-09-20,1559.765,15.32,2992.0722935071785,8117.68,26935.071308247698,-0.21613723039627075,226.08,991.65,271.45,329.89,119.17,860.78,456.6,115.61,188.27,321.03,649.98,123.25,1030.65,107.06,223.56,150.77,555.27,216.73,148.49,353.81,105.74,341.32,569.91,329.71,248.61,183.25,250.11,469.87,193.32,143.52,226.01,241.1
