Timestamp,n-transactions-per-block,difficulty,utxo-count,mvrv,nvt,avg-block-size,n-transactions-excluding-popular,n-unique-addresses,median-confirmation-time,n-payments,miners-revenue,mempool-growth,mempool-size,blocks-size,hash-rate,n-transactions-total,n-payments-per-block,avg-confirmation-time,nvts,transaction-fees-usd,active_account
2016-01-01,1041.6907697666334,103880340815.456,33386119.0,1.43894700328034,13.1751629897224,0.5711886362939743,151110.66666666666,263121.0,7.33333333333333,,1758301.93266662,,,54592.00325333333,770515.4892291094,101126739.0,,,6.43092960262119,13896.175481018166,316489.0
2016-01-02,1027.84827586207,103880340815.456,33437186.666666668,1.4352607744233834,14.288514851026735,0.579743724137931,146859.33333333334,290170.0,7.23333333333333,,1671419.65771845,,,54670.70778,760117.8951815272,101278339.0,,,6.40695736966331,13798.467773381,419389.0
2016-01-03,1072.4317592795967,103880340815.456,33488254.333333332,1.4315745455664266,15.401866712331067,0.6004221324401493,142608.0,317219.0,7.13333333333333,,1720882.29519296,,,54759.27186466666,749720.3011339452,101436226.66666667,,,6.38298513670543,13975.989026504534,394047.0
2016-01-04,1117.0152426971233,103880340815.456,33539322.0,1.42788831670947,16.5152185736354,0.6211005407423676,152435.33333333334,344268.0,7.905555555555553,,1770344.93266747,,,54847.835949333334,739322.7070863631,101594114.33333333,,,6.35901290374755,14153.510279628066,418253.0
2016-01-05,1161.59872611465,103880340815.456,33539848.666666668,1.42760394385955,13.65151066904505,0.641778949044586,162262.66666666666,350924.0,8.677777777777777,,1819807.57014198,,,54936.400034,748372.8819361061,101752002.0,,,6.361890208990655,14331.0315327516,434786.0
2016-01-06,1123.9309426506134,103880340815.456,33540375.333333332,1.42731957100963,10.7878027644547,0.6224024188235583,172090.0,357580.0,9.45,,1945072.98157607,,,55035.69175333333,757423.056785849,101933721.66666667,,,6.36476751423376,14942.997819514334,379343.0
2016-01-07,1086.2631591865766,103880340815.456,33540902.0,1.4456896652124833,12.499822357859832,0.6030258886025307,174716.0,364236.0,8.705555555555556,,2070338.3930101602,,,55134.98347266667,766473.2316355921,102115441.33333333,,,6.446733516930447,15554.964106277066,429901.0
2016-01-08,1048.59537572254,103880340815.456,33571437.666666664,1.4640597594153366,14.211841951264967,0.583649358381503,177342.0,364545.6666666667,7.961111111111113,,2195603.80444425,,,55234.275192,781719.0899485233,102297161.0,,,6.528699519627133,16166.9303930398,413695.0
2016-01-09,1073.9577014620866,103880340815.456,33601973.333333336,1.48242985361819,15.9238615446701,0.6078932408817863,179968.0,364855.3333333333,7.21666666666667,,2181382.142171547,,,55330.55983466667,796964.9482614545,102471397.33333333,,,6.61066552232382,16528.305923426433,450544.0
2016-01-10,1099.3200272016334,103880340815.456,33632509.0,1.4797645002245565,13.357277775787077,0.6321371233820697,184936.66666666666,365165.0,7.055555555555557,,2167160.4798988434,,,55426.84447733333,812210.8065743857,102645633.66666667,,,6.601346663953303,16889.681453813064,432601.0
2016-01-11,1124.68235294118,103880340815.456,33661332.666666664,1.4770991468309234,10.790694006904054,0.656381005882353,189905.33333333334,356661.6666666667,6.894444444444443,,2152938.81762614,,,55523.12912,819341.933849789,102819870.0,,,6.592027805582786,17251.0569841997,447870.0
2016-01-12,1208.8909921863499,103880340815.456,33690156.333333336,1.47443379343729,8.22411023802103,0.6771094600619194,194874.0,348158.3333333333,6.73333333333333,,1931190.0047863333,,,55628.14462233333,826473.0611251923,103011688.66666667,,,6.58270894721227,16202.639820584533,456620.0
2016-01-13,1293.09963143152,107038327144.12766,33718980.0,1.446023223156705,10.406196295386515,0.6978379142414857,191130.0,339655.0,7.988888888888886,,1709441.1919465268,,,55733.16012466666,833604.1884005956,103203507.33333333,,,6.44676811684458,15154.222656969367,425758.0
